日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G8712,万州北,WZE,广元,GYW,13:12,15:38,02:26,--,02810,01750,--,--,--,--,--,--
2024-08-15,G3424,郑州东,ZAF,成都东,ICW,13:26,14:53,01:27,04630,02470,01540,--,--,--,--,--,--
2024-08-15,G2942,深圳北,IOQ,成都东,ICW,13:29,14:47,01:18,05810,02660,01660,--,--,--,--,--,01660
2024-08-15,G8662,沙坪坝,CYW,成都东,ICW,13:46,15:08,01:22,04950,02420,01510,--,--,--,--,--,--
2024-08-15,D633,汉口,HKN,宜宾,YKE,13:51,16:16,02:25,--,01550,00965,--,--,--,--,--,00965
2024-08-15,G8622,沙坪坝,CYW,成都东,ICW,14:00,15:02,01:02,05760,02630,01640,--,--,--,--,--,--
2024-08-15,G2164,长沙南,CWQ,成都东,ICW,14:02,15:43,01:41,--,02660,01660,--,--,--,--,--,--
2024-08-15,G3462,汉口,HKN,成都东,ICW,14:14,16:09,01:55,05270,02590,01610,--,--,--,--,--,--
2024-08-15,G8624,沙坪坝,CYW,成都东,ICW,14:20,15:30,01:10,05760,02630,01640,--,--,--,--,--,--
2024-08-15,G8648,沙坪坝,CYW,成都东,ICW,14:34,16:14,01:40,04950,02420,01510,--,--,--,--,--,--
2024-08-15,G8626,沙坪坝,CYW,成都东,ICW,14:40,15:50,01:10,05760,02630,01640,--,--,--,--,--,--
2024-08-15,G8686,重庆西,CXW,江油,JFW,14:42,16:19,01:37,04990,02450,01530,--,--,--,--,--,--
2024-08-15,D367,武汉,WHN,自贡,ZGE,14:46,17:01,02:15,--,01550,00965,--,--,--,--,--,00965
2024-08-15,G3740,南宁东,NFZ,西安北,EAY,15:26,17:10,01:44,06010,02750,01720,--,--,--,--,--,--
2024-08-15,G8628,沙坪坝,CYW,成都东,ICW,15:46,16:48,01:02,05760,02630,01640,--,--,--,--,--,--
2024-08-15,G3726,广州南,IZQ,成都东,ICW,15:51,17:34,01:43,--,02450,01530,--,--,--,--,--,--
2024-08-15,Z587,深圳东,BJQ,成都西,CMW,15:54,18:42,02:48,--,--,--,--,01465,00965,--,00505,00505
2024-08-15,G3584,南宁东,NFZ,成都东,ICW,16:04,17:22,01:18,04990,02450,01530,--,--,--,--,--,--
2024-08-15,D6195,重庆北,CUW,邛崃,QLE,16:05,18:39,02:34,--,01550,00965,--,--,--,--,--,00965
2024-08-15,D6195,重庆北,CUW,邛崃,QLE,16:05,18:53,02:48,--,01680,01045,--,--,--,--,--,01045
2024-08-15,G2852,昆明南,KOM,西安北,EAY,16:09,17:42,01:33,05810,02660,01660,--,--,--,--,--,--
2024-08-15,G8630,沙坪坝,CYW,成都东,ICW,16:26,18:00,01:34,05760,02630,01640,--,--,--,--,--,--
2024-08-15,D619,武汉,WHN,成都东,ICW,16:31,18:51,02:20,--,01550,00965,--,--,--,--,--,00965
2024-08-15,D2373,南京南,NKH,成都东,ICW,16:56,19:09,02:13,--,01550,00965,--,--,--,--,--,00965
2024-08-15,G8768,贵阳北,KQW,贵  阳北,WNI,17:00,18:57,01:57,05230,02580,01610,--,--,--,--,--,--
2024-08-15,D5103,重庆北,CUW,成都东,ICW,17:03,19:31,02:28,--,01550,00965,--,--,--,--,--,00965
2024-08-15,G2240,广州南,IZQ,西安北,EAY,17:15,18:48,01:33,05380,02550,01590,--,--,--,--,--,--
2024-08-15,D2259,汉口,HKN,宜宾,YKE,17:24,19:38,02:14,--,01550,00965,--,--,--,--,--,00965
2024-08-15,G8674,沙坪坝,CYW,成都东,ICW,17:25,18:59,01:34,04950,02420,01510,--,--,--,--,--,--
2024-08-15,G1756,福州南,FYS,成都东,ICW,17:40,19:21,01:41,05810,02660,01660,--,--,--,--,--,01660
2024-08-15,D3077,张家港,ZAU,成都东,ICW,17:41,19:43,02:02,--,01550,00965,--,--,--,--,--,00965
2024-08-15,D1821,广州南,IZQ,成都东,ICW,17:48,20:09,02:21,--,01560,00970,--,--,--,--,--,00970
2024-08-15,G8632,沙坪坝,CYW,成都东,ICW,17:52,19:10,01:18,04950,02520,01570,--,--,--,--,--,--
2024-08-15,G2242,沙坪坝,CYW,西安北,EAY,18:04,19:31,01:27,04340,02310,01440,--,--,--,--,--,--
2024-08-15,G2890,昆明南,KOM,成都东,ICW,18:09,19:40,01:31,--,02660,01660,--,--,--,--,--,--
2024-08-15,D353,上海虹桥,AOH,成都东,ICW,18:21,20:34,02:13,--,01550,00965,--,--,--,--,--,00965
2024-08-15,D2255,宜兴,YUH,成都东,ICW,18:33,20:28,01:55,--,01550,00965,--,--,--,--,--,00965
2024-08-15,D637,上海虹桥,AOH,成都东,ICW,18:38,20:40,02:02,--,01550,00965,--,--,--,--,--,00965
2024-08-15,D2237,南昌东,NUG,宜宾,YKE,18:50,20:45,01:55,--,01550,00965,--,--,--,--,--,00965
2024-08-15,D953,上海,SHH,成都东,ICW,18:56,20:52,01:56,--,01550,00965,--,--,--,--,--,00965
2024-08-15,G8634,沙坪坝,CYW,成都东,ICW,18:57,19:59,01:02,04950,02420,01510,--,--,--,--,--,--
2024-08-15,D1827,湛江西,ZWQ,成都东,ICW,18:58,20:59,02:01,--,01560,00970,--,--,--,--,--,00970
2024-08-15,D361,汉口,HKN,宜宾,YKE,19:07,21:05,01:58,--,01550,00965,--,--,--,--,--,00965
2024-08-15,G318,青岛,QDK,成都东,ICW,19:08,20:35,01:27,06140,02810,01750,--,--,--,--,--,--
2024-08-15,G334,北京西,BXP,成都东,ICW,19:15,20:57,01:42,05270,02590,01610,--,--,--,--,--,--
2024-08-15,D3057,上海,SHH,成都东,ICW,19:29,22:04,02:35,--,01550,00965,--,--,--,--,--,00965
2024-08-15,D2207,上海虹桥,AOH,成都东,ICW,19:37,21:53,02:16,--,01550,00965,--,--,--,--,--,00965
2024-08-15,G2372,厦门北,XKS,成都东,ICW,19:37,21:08,01:31,04990,02450,01530,--,--,--,--,--,--
2024-08-15,D2223,杭州东,HGH,成都东,ICW,19:47,21:58,02:11,--,01550,00965,--,--,--,--,--,00965
2024-08-15,G3588,北海,BHZ,成都东,ICW,19:52,21:16,01:24,05420,02660,01660,--,--,--,--,--,--
2024-08-15,G2884,昆明南,KOM,成都东,ICW,19:59,21:23,01:24,--,02450,01530,--,--,--,--,--,--
2024-08-15,D2243,福州,FZS,成都东,ICW,20:05,22:12,02:07,--,01550,00965,--,--,--,--,--,00965
2024-08-15,G2870,昆明南,KOM,成都东,ICW,20:10,21:40,01:30,--,02450,01530,--,--,--,--,--,--
2024-08-15,G8638,沙坪坝,CYW,成都东,ICW,20:22,21:53,01:31,04950,02420,01510,--,--,--,--,--,--
2024-08-15,G3428,荣成,RCK,成都东,ICW,20:28,22:02,01:34,05270,02590,01610,--,--,--,--,--,--
2024-08-15,G8640,沙坪坝,CYW,成都东,ICW,20:29,21:31,01:02,04950,02420,01510,--,--,--,--,--,--
2024-08-15,G3594,南宁东,NFZ,绵阳,MYW,20:44,22:07,01:23,05810,02660,01660,--,--,--,--,--,--
2024-08-15,G1476,上海虹桥,AOH,成都东,ICW,20:49,22:17,01:28,05270,02590,01610,--,--,--,--,--,--
2024-08-15,D2263,杭州东,HGH,成都东,ICW,20:52,23:16,02:24,--,--,00965,03500,--,--,--,--,00965
2024-08-15,G3712,广州南,IZQ,成都东,ICW,20:54,22:12,01:18,04990,02450,01530,--,--,--,--,--,--
2024-08-15,D5117,丰都,FUW,成都东,ICW,21:03,23:10,02:07,--,01550,00965,--,--,--,--,--,00965
2024-08-15,G8684,沙坪坝,CYW,成都东,ICW,21:14,22:40,01:26,04950,02420,01510,--,--,--,--,--,--
2024-08-15,G1984,苍南,CEH,成都东,ICW,21:16,22:54,01:38,04380,02340,01460,--,--,--,--,--,--
2024-08-15,G3586,南宁东,NFZ,成都东,ICW,21:45,23:02,01:17,04760,02250,01400,--,--,--,--,--,--
2024-08-15,G2882,昆明南,KOM,成都东,ICW,21:50,23:07,01:17,--,02070,01290,--,--,--,--,--,--
