日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G3739,西安北,EAY,南宁东,NFZ,12:05,13:43,01:38,06010,02750,01720,--,--,--,--,--,--
2024-08-15,G8617,成都东,ICW,沙坪坝,CYW,12:16,13:18,01:02,04950,02520,01570,--,--,--,--,--,--
2024-08-15,K504,成都西,CMW,长沙,CSQ,12:24,16:32,04:08,--,--,--,--,01465,00965,--,00505,00505
2024-08-15,D634,宜宾,YKE,汉口,HKN,12:40,15:21,02:41,--,01550,00965,--,--,--,--,--,00965
2024-08-15,G8645,成都东,ICW,沙坪坝,CYW,12:40,14:08,01:28,04950,02420,01510,--,--,--,--,--,--
2024-08-15,G8619,成都东,ICW,沙坪坝,CYW,12:50,14:17,01:27,05760,02630,01640,--,--,--,--,--,--
2024-08-15,D50,成都东,ICW,北京西,BXP,13:00,15:40,02:40,--,--,00560,--,--,--,--,--,00560
2024-08-15,G8763,重庆西,CXW,重  庆西,WWI,13:25,19:30,06:05,12530,06680,04180,--,--,--,--,--,--
2024-08-15,G8621,成都东,ICW,沙坪坝,CYW,13:35,14:53,01:18,05760,02630,01640,--,--,--,--,--,--
2024-08-15,K144,成都西,CMW,南宁,NNZ,13:41,17:21,03:40,--,--,--,--,01465,00965,--,--,--
2024-08-15,G2851,西安北,EAY,昆明南,KOM,13:48,15:32,01:44,04690,02660,01660,--,--,--,--,--,--
2024-08-15,G3583,成都东,ICW,南宁东,NFZ,13:55,15:12,01:17,04990,02450,01530,--,--,--,--,--,--
2024-08-15,K874,成都东,ICW,湛江,ZJZ,14:17,17:42,03:25,--,--,--,--,01405,00925,--,--,--
2024-08-15,G8623,成都东,ICW,沙坪坝,CYW,14:39,15:41,01:02,05760,02630,01640,--,--,--,--,--,--
2024-08-15,G2887,成都东,ICW,昆明南,KOM,14:57,16:34,01:37,--,02660,01660,--,--,--,--,--,--
2024-08-15,G2941,成都东,ICW,深圳北,IOQ,15:12,16:29,01:17,05810,02660,01660,--,--,--,--,--,--
2024-08-15,G3427,成都东,ICW,郑州东,ZAF,15:17,16:55,01:38,04630,02470,01540,--,--,--,--,--,--
2024-08-15,G8673,成都东,ICW,沙坪坝,CYW,15:23,17:00,01:37,04950,02420,01510,--,--,--,--,--,--
2024-08-15,G8665,成都东,ICW,重庆西,CXW,15:36,16:52,01:16,04990,02450,01530,--,--,--,--,--,--
2024-08-15,G2241,西安北,EAY,沙坪坝,CYW,15:41,17:41,02:00,04650,02420,01510,--,--,--,--,--,--
2024-08-15,G8625,成都东,ICW,沙坪坝,CYW,15:54,17:12,01:18,04950,02520,01570,--,--,--,--,--,--
2024-08-15,G2163,成都东,ICW,长沙南,CWQ,16:02,17:27,01:25,--,02450,01530,--,--,--,--,--,--
2024-08-15,D6193,雅安,YAE,石柱县,OSW,16:12,18:43,02:31,--,01680,01045,--,--,--,--,--,01045
2024-08-15,G8627,成都东,ICW,沙坪坝,CYW,16:16,17:30,01:14,04950,02520,01570,--,--,--,--,--,--
2024-08-15,D5111,青城山,QSW,重庆北,CUW,16:24,19:29,03:05,--,01810,01125,--,--,--,--,--,01125
2024-08-15,D6192,雅安,YAE,石柱县,OSW,16:27,18:43,02:16,--,01550,00965,--,--,--,--,--,00965
2024-08-15,G3465,成都东,ICW,汉口,HKN,16:29,18:24,01:55,05270,02590,01610,--,--,--,--,--,--
2024-08-15,G8647,成都东,ICW,重庆西,CXW,16:35,17:52,01:17,04990,02450,01530,--,--,--,--,--,--
2024-08-15,D5111,青城山,QSW,重庆北,CUW,16:41,19:29,02:48,--,01680,01045,--,--,--,--,--,01045
2024-08-15,G2207,徐州东,UUH,贵阳北,KQW,16:47,18:26,01:39,04690,02450,01530,--,--,--,--,--,--
2024-08-15,G8745,贵阳北,KQW,贵  阳北,WNI,16:51,18:34,01:43,04380,02340,01460,--,--,--,--,--,--
