日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G335,北京西,BXP,福田,NZQ,07:26,18:22,10:56,31895,14785,09365,--,--,--,--,--,--
2024-08-15,G335,北京西,BXP,福田,NZQ,07:26,18:34,11:08,32050,14870,09440,--,--,--,--,--,--
2024-08-15,G79,北京西,BXP,香港西九龙,XJA,10:00,17:50,07:50,34495,17525,11075,--,--,--,--,--,--
2024-08-15,G81,北京西,BXP,深圳北,IOQ,14:00,22:24,08:24,34495,17525,11075,--,--,--,--,--,--
2024-08-15,D27,北京丰台,FTP,深圳,SZQ,19:55,17:32,21:37,--,--,04740,--,--,--,--,--,04740
2024-08-15,K105,北京西,BXP,深圳东,BJQ,23:31,04:36,29:05,--,--,--,--,06875,04345,--,02545,02545
2024-08-15,K105,北京西,BXP,深圳东,BJQ,23:53,04:36,28:43,--,--,--,--,06875,04345,--,02545,02545
