日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G6219,广州南,IZQ,深圳北,IOQ,09:01,09:56,00:55,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C7007,广州东,GGQ,深圳,SZQ,09:06,10:15,01:09,--,00730,00640,--,--,--,--,--,00640
2024-08-15,G6579,肇庆东,FCQ,香港西九龙,XJA,09:07,09:43,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6579,肇庆东,FCQ,香港西九龙,XJA,09:07,09:57,00:50,02150,01080,00820,--,--,--,--,--,--
2024-08-15,G6545,广州东,GGQ,香港西九龙,XJA,09:11,10:32,01:21,--,01090,00870,--,--,--,--,--,--
2024-08-15,C8037,广州白云,GBA,深圳,SZQ,09:14,10:25,01:11,--,00730,00640,--,--,--,--,--,00640
2024-08-15,G6035,郴州西,ICQ,深圳北,IOQ,09:20,10:04,00:44,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C8047,广州白云,GBA,深圳,SZQ,09:22,11:20,01:58,--,00995,00795,--,--,--,--,--,00795
2024-08-15,K237,太原,TYV,深圳东,BJQ,09:27,11:32,02:05,--,--,--,--,00865,00695,--,00235,00235
2024-08-15,C7019,广州东,GGQ,深圳,SZQ,09:29,10:51,01:22,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6175,广州南,IZQ,汕头,OTQ,09:33,10:10,00:37,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C8047,广州白云,GBA,深圳,SZQ,09:35,11:20,01:45,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6565,广州东,GGQ,香港西九龙,XJA,09:37,10:54,01:17,--,01090,00870,--,--,--,--,--,--
2024-08-15,G6565,广州东,GGQ,香港西九龙,XJA,09:37,11:05,01:28,--,01290,01020,--,--,--,--,--,--
2024-08-15,G6581,广州南,IZQ,香港西九龙,XJA,09:43,10:15,00:32,--,00995,00745,--,--,--,--,--,--
2024-08-15,C7003,广州东,GGQ,深圳,SZQ,09:45,11:00,01:15,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6325,广州南,IZQ,汕头,OTQ,09:48,10:32,00:44,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6013,长沙南,CWQ,深圳北,IOQ,09:50,10:52,01:02,02735,01375,00985,--,--,--,--,--,00985
2024-08-15,C8047,广州白云,GBA,深圳,SZQ,09:50,11:20,01:30,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8053,广州白云,GBA,深圳,SZQ,09:59,11:45,01:46,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6113,长沙南,CWQ,香港西九龙,XJA,10:00,10:36,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8003,广州东,GGQ,深圳,SZQ,10:00,11:05,01:05,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G1623,广州南,IZQ,福州南,FYS,10:05,10:41,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6553,广州东,GGQ,香港西九龙,XJA,10:05,11:22,01:17,--,01090,00870,--,--,--,--,--,--
2024-08-15,G6553,广州东,GGQ,香港西九龙,XJA,10:05,11:36,01:31,--,01290,01020,--,--,--,--,--,--
2024-08-15,C8047,广州白云,GBA,深圳,SZQ,10:06,11:20,01:14,--,00730,00640,--,--,--,--,--,00640
2024-08-15,G6013,长沙南,CWQ,深圳北,IOQ,10:11,10:52,00:41,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,K1655,襄阳,XFN,深圳东,BJQ,10:13,12:31,02:18,--,--,--,--,00865,00695,--,00235,00235
2024-08-15,C8059,广州白云,GBA,福田,NZQ,10:14,12:10,01:56,02350,01030,00830,--,--,--,--,--,00830
2024-08-15,C8059,广州白云,GBA,福田,NZQ,10:14,12:23,02:09,02750,01230,00980,--,--,--,--,--,00980
2024-08-15,C7037,广州东,GGQ,深圳,SZQ,10:14,11:27,01:13,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8053,广州白云,GBA,深圳,SZQ,10:15,11:45,01:30,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6223,广州南,IZQ,深圳北,IOQ,10:21,10:57,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6029,岳阳东,YIQ,深圳北,IOQ,10:21,11:25,01:04,02675,01335,00965,--,--,--,--,--,00965
2024-08-15,G6265,广州南,IZQ,深圳北,IOQ,10:26,11:02,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C7017,广州东,GGQ,深圳,SZQ,10:32,11:58,01:26,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8059,广州白云,GBA,福田,NZQ,10:33,12:23,01:50,02750,01230,00980,--,--,--,--,--,00980
2024-08-15,G6511,广州南,IZQ,香港西九龙,XJA,10:33,11:09,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8059,广州白云,GBA,福田,NZQ,10:33,12:10,01:37,02350,01030,00830,--,--,--,--,--,00830
2024-08-15,G6215,广州南,IZQ,深圳北,IOQ,10:38,11:14,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6353,广州南,IZQ,梅州西,MXA,10:42,11:19,00:37,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,D3121,广州东,GGQ,杭州东,HGH,10:42,12:05,01:23,--,--,00830,--,--,--,--,--,00830
