日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G7492,金华,JBH,太湖南,TAU,09:11,09:36,00:25,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,G378,上海虹桥,AOH,石家庄,SJP,09:14,09:47,00:33,01340,00670,00410,--,--,--,--,--,--
2024-08-15,D3022,上海虹桥,AOH,汉口,HKN,09:16,09:44,00:28,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G8266,上海,SHH,宿迁,SQU,09:17,09:49,00:32,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,G8266,上海,SHH,宿迁,SQU,09:25,09:49,00:24,01380,00700,00430,--,--,--,--,--,00430
2024-08-15,G7372,江山,JUH,阜阳西,FXU,09:26,09:50,00:24,01290,00650,00410,--,--,--,--,--,00410
2024-08-15,G116,上海虹桥,AOH,北京南,VNP,09:26,09:51,00:25,01340,00670,00410,--,--,--,--,--,--
2024-08-15,G7372,江山,JUH,阜阳西,FXU,09:26,10:03,00:37,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,K360,上海,SHH,银川,YIJ,09:29,10:23,00:54,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,D956,上海,SHH,重庆北,CUW,09:30,09:58,00:28,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G1204,上海虹桥,AOH,哈尔滨西,VAB,09:33,09:56,00:23,01450,00670,00390,--,--,--,--,--,--
2024-08-15,G7040,上海,SHH,南京,NJH,09:37,10:13,00:36,--,00680,00420,--,--,--,--,--,00420
2024-08-15,G3164,上海虹桥,AOH,兰州西,LAJ,09:38,10:01,00:23,01260,00650,00390,--,--,--,--,--,--
2024-08-15,G7132,上海虹桥,AOH,安庆,AQH,09:41,10:08,00:27,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,G118,上海虹桥,AOH,北京南,VNP,09:43,10:06,00:23,01340,00670,00410,--,--,--,--,--,--
2024-08-15,D3060,上海虹桥,AOH,汉口,HKN,09:46,10:20,00:34,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G1476,上海虹桥,AOH,成都东,ICW,09:51,10:14,00:23,01340,00670,00410,--,--,--,--,--,--
2024-08-15,G7008,上海,SHH,南京,NJH,10:00,10:25,00:25,--,00680,00420,--,--,--,--,--,00420
2024-08-15,G7042,上海,SHH,南京,NJH,10:05,10:37,00:32,--,00680,00420,--,--,--,--,--,00420
2024-08-15,D3068,上海虹桥,AOH,汉口,HKN,10:08,10:42,00:34,--,00500,00310,--,--,--,--,--,00310
2024-08-15,K1556,上海,SHH,南宁,NNZ,10:13,11:17,01:04,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G1948,上海虹桥,AOH,焦作,JOF,10:15,10:45,00:30,01450,00690,00430,--,--,--,--,--,--
2024-08-15,G7136,上海虹桥,AOH,黄山西,HWU,10:20,10:46,00:26,--,00740,00460,--,--,--,--,--,00460
2024-08-15,G7764,江山,JUH,淮北,HRH,10:20,11:02,00:42,01920,00920,00570,--,--,--,--,--,00570
2024-08-15,D5666,上海虹桥,AOH,连云港,UIH,10:25,10:53,00:28,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G8388,上海,SHH,上海虹桥,AOH,10:27,10:59,00:32,--,00680,00420,--,--,--,--,--,00420
2024-08-15,G8388,上海,SHH,上海虹桥,AOH,10:36,10:59,00:23,--,00640,00400,--,--,--,--,--,00400
2024-08-15,G7764,江山,JUH,淮北,HRH,10:39,11:02,00:23,01450,00690,00430,--,--,--,--,--,00430
2024-08-15,G7060,上海,SHH,安庆,AQH,10:41,11:05,00:24,01290,00650,00410,--,--,--,--,--,00410
2024-08-15,G7060,上海,SHH,安庆,AQH,10:41,11:17,00:36,01650,00830,00520,--,--,--,--,--,00520
2024-08-15,G124,上海虹桥,AOH,北京南,VNP,10:44,11:07,00:23,01450,00690,00430,--,--,--,--,--,--
2024-08-15,G8270,上海,SHH,淮北,HRH,10:46,11:18,00:32,--,00740,00460,--,--,--,--,--,00460
2024-08-15,G1426,上海虹桥,AOH,湘潭北,EDQ,10:48,11:11,00:23,01260,00650,00390,--,--,--,--,--,--
2024-08-15,G7240,上海,SHH,六安,UAH,10:54,11:30,00:36,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,K1156,上海,SHH,成都西,CMW,10:57,12:00,01:03,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7010,上海,SHH,南京,NJH,11:00,11:25,00:25,01220,00620,00380,--,--,--,--,--,00380
2024-08-15,G7106,上海虹桥,AOH,南京,NJH,11:03,11:35,00:32,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G7572,平阳,ARH,淮南南,HNU,11:08,11:40,00:32,--,00680,00420,--,--,--,--,--,00420
2024-08-15,G1252,上海虹桥,AOH,大连北,DFT,11:10,11:33,00:23,01450,00670,00410,--,--,--,--,--,--
2024-08-15,K234,上海,SHH,石家庄,SJP,11:10,12:17,01:07,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7316,黄山北,NYH,连云港,UIH,11:13,11:55,00:42,01940,00970,00600,--,--,--,--,--,00600
2024-08-15,G128,上海,SHH,北京南,VNP,11:15,11:43,00:28,01550,00760,00460,--,--,--,--,--,--
2024-08-15,G7264,上海,SHH,合肥南,ENH,11:20,11:45,00:25,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,G7126,上海虹桥,AOH,南京,NJH,11:24,11:50,00:26,--,00560,00350,--,--,--,--,--,00350
2024-08-15,G1228,苍南,CEH,沈阳北,SBT,11:24,11:58,00:34,01450,00670,00410,--,--,--,--,--,--
2024-08-15,G7316,黄山北,NYH,连云港,UIH,11:29,11:55,00:26,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,G7282,上海,SHH,宣城,ECH,11:33,11:57,00:24,01180,00600,00380,--,--,--,--,--,00380
2024-08-15,G7282,上海,SHH,宣城,ECH,11:33,12:05,00:32,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,G3152,上海虹桥,AOH,西安北,EAY,11:34,12:08,00:34,01260,00650,00390,--,--,--,--,--,--
2024-08-15,G7108,上海虹桥,AOH,南京,NJH,11:38,12:10,00:32,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G1724,上海虹桥,AOH,汉口,HKN,11:40,12:03,00:23,01560,00710,00450,--,--,--,--,--,--
2024-08-15,G2662,上海虹桥,AOH,济南西,JGK,11:45,12:12,00:27,01180,00620,00380,--,--,--,--,--,--
2024-08-15,G7586,温州南,VRH,连云港,UIH,11:47,12:15,00:28,--,00740,00460,--,--,--,--,--,00460
2024-08-15,G1716,上海虹桥,AOH,驻马店西,ZLN,11:51,12:25,00:34,01260,00620,00390,--,--,--,--,--,--
2024-08-15,G7576,苍南,CEH,六安,UAH,11:56,12:40,00:44,--,01010,00630,--,--,--,--,--,00630
2024-08-15,G7244,上海,SHH,合肥南,ENH,11:58,12:25,00:27,--,00620,00380,--,--,--,--,--,00380
2024-08-15,K4916,上海,SHH,乌鲁木齐,WAR,11:58,12:52,00:54,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G1956,上海虹桥,AOH,太原南,TNV,12:03,12:33,00:30,01340,00670,00410,--,--,--,--,--,--
2024-08-15,G7012,上海,SHH,南京,NJH,12:05,12:30,00:25,01220,00620,00380,--,--,--,--,--,00380
2024-08-15,G7768,上海,SHH,芜湖,WHH,12:10,12:35,00:25,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G7576,苍南,CEH,六安,UAH,12:12,12:40,00:28,--,00740,00460,--,--,--,--,--,00460
2024-08-15,G7280,上海,SHH,扬州东,YDU,12:15,13:00,00:45,--,00740,00460,--,--,--,--,--,00460
2024-08-15,1462,上海,SHH,北京,BJP,12:15,13:20,01:05,--,--,--,--,00885,00585,--,00125,00125
2024-08-15,G130,上海虹桥,AOH,北京南,VNP,12:16,12:39,00:23,01450,00670,00410,--,--,--,--,--,--
2024-08-15,G132,上海虹桥,AOH,北京南,VNP,12:21,12:44,00:23,01340,00670,00410,--,--,--,--,--,--
2024-08-15,G8298,上海,SHH,徐州东,UUH,12:22,12:55,00:33,--,00680,00420,--,--,--,--,--,00420
2024-08-15,G7280,上海,SHH,扬州东,YDU,12:29,13:00,00:31,--,00700,00430,--,--,--,--,--,00430
2024-08-15,G7508,台州西,TZH,徐州东,UUH,12:29,13:05,00:36,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,G7296,上海,SHH,淮北,HRH,12:37,13:05,00:28,01550,00760,00460,--,--,--,--,--,00460
2024-08-15,K738,上海,SHH,洛阳,LYF,12:42,13:44,01:02,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7110,上海虹桥,AOH,南京,NJH,12:46,13:11,00:25,--,00680,00420,--,--,--,--,--,00420
2024-08-15,G136,上海虹桥,AOH,北京南,VNP,12:47,13:10,00:23,01450,00670,00410,--,--,--,--,--,--
2024-08-15,G2788,上海,SHH,深圳,SZQ,12:50,13:16,00:26,01340,00680,00420,--,--,--,--,--,--
2024-08-15,G1810,上海虹桥,AOH,南阳东,NOF,12:52,13:25,00:33,01340,00670,00410,--,--,--,--,--,--
2024-08-15,G16,上海,SHH,北京南,VNP,12:55,13:20,00:25,01640,00770,00480,--,--,--,--,--,--
2024-08-15,G7014,上海,SHH,南京,NJH,13:00,13:25,00:25,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,G7164,上海虹桥,AOH,亳州南,BNU,13:09,13:34,00:25,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,G8286,上海,SHH,宿迁,SQU,13:09,13:51,00:42,--,00680,00420,--,--,--,--,--,00420
2024-08-15,G7248,上海,SHH,合肥南,ENH,13:14,13:39,00:25,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,G8286,上海,SHH,宿迁,SQU,13:21,13:51,00:30,--,00640,00400,--,--,--,--,--,00400
2024-08-15,D3026,上海虹桥,AOH,宜昌东,HAN,13:27,13:52,00:25,--,00440,00270,--,--,--,--,--,00270
2024-08-15,D3026,上海虹桥,AOH,宜昌东,HAN,13:27,14:01,00:34,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G7148,上海虹桥,AOH,安庆,AQH,13:33,14:06,00:33,--,00740,00460,--,--,--,--,--,00460
2024-08-15,G1932,上海虹桥,AOH,西安北,EAY,13:38,14:01,00:23,01340,00670,00410,--,--,--,--,--,--
2024-08-15,G7772,上海,SHH,宣城,ECH,13:39,14:16,00:37,--,00740,00460,--,--,--,--,--,00460
2024-08-15,K1102,上海,SHH,安阳,AYF,13:40,14:53,01:13,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7772,上海,SHH,宣城,ECH,13:47,14:16,00:29,--,00700,00430,--,--,--,--,--,00430
2024-08-15,G3120,上海,SHH,信阳东,OYN,13:49,14:21,00:32,01470,00740,00460,--,--,--,--,--,--
2024-08-15,D3006,上海虹桥,AOH,宜昌东,HAN,13:53,14:31,00:38,--,00500,00310,--,--,--,--,--,00310
2024-08-15,Z376,上海,SHH,西宁,XNO,13:55,14:41,00:46,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7016,上海,SHH,南京,NJH,14:00,14:26,00:26,--,00680,00420,--,--,--,--,--,00420
2024-08-15,G1464,上海虹桥,AOH,南昌西,NXG,14:03,14:36,00:33,01470,00740,00460,--,--,--,--,--,--
2024-08-15,G1584,南昌,NCG,无锡东,WGH,14:10,14:33,00:23,01260,00650,00375,--,--,--,--,--,00375
2024-08-15,D122,上海,SHH,西安,XAY,14:13,14:59,00:46,--,--,00200,--,--,--,--,--,00200
2024-08-15,G142,上海虹桥,AOH,北京南,VNP,14:16,14:39,00:23,01450,00670,00410,--,--,--,--,--,--
2024-08-15,D2924,上海虹桥,AOH,荣成,RCK,14:16,14:44,00:28,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G7534,温岭,VHH,扬州东,YDU,14:23,14:49,00:26,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,G380,上海虹桥,AOH,石家庄,SJP,14:28,14:51,00:23,01560,00710,00450,--,--,--,--,--,--
2024-08-15,G7050,上海,SHH,南京,NJH,14:28,14:57,00:29,--,00600,00380,--,--,--,--,--,00380
2024-08-15,G7050,上海,SHH,南京,NJH,14:28,15:06,00:38,--,00680,00420,--,--,--,--,--,00420
2024-08-15,G7390,衢州,QEH,连云港,UIH,14:30,14:55,00:25,--,00740,00460,--,--,--,--,--,00460
