日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G7003,南京,NJH,上海,SHH,09:14,09:40,00:26,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G7461,连云港,UIH,苍南,CEH,09:19,09:54,00:35,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,G7041,南京,NJH,上海,SHH,09:24,10:03,00:39,--,00620,00380,--,--,--,--,--,00380
2024-08-15,D5665,连云港,UIH,上海虹桥,AOH,09:29,10:09,00:40,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G7507,南京南,NKH,宁波,NGH,09:39,10:09,00:30,01180,00620,00380,--,--,--,--,--,00380
2024-08-15,G7225,芜湖,WHH,上海,SHH,09:40,10:16,00:36,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,G7225,芜湖,WHH,上海,SHH,09:50,10:16,00:26,01290,00650,00410,--,--,--,--,--,00410
2024-08-15,D3135,南京南,NKH,赣州,GZG,09:53,10:35,00:42,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G7589,徐州东,UUH,宁波,NGH,09:54,10:24,00:30,01180,00620,00380,--,--,--,--,--,00380
2024-08-15,G7105,南京,NJH,上海虹桥,AOH,10:02,10:31,00:29,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G7569,蚌埠南,BMH,上海虹桥,AOH,10:04,10:42,00:38,01180,00560,00340,--,--,--,--,--,00340
2024-08-15,G7255,合肥南,ENH,上海,SHH,10:08,10:47,00:39,01260,00640,00400,--,--,--,--,--,00400
2024-08-15,G7255,合肥南,ENH,上海,SHH,10:08,10:55,00:47,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,T109,北京,BJP,上海,SHH,10:08,11:02,00:54,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7185,亳州南,BNU,上海虹桥,AOH,10:14,10:37,00:23,01450,00690,00430,--,--,--,--,--,00430
2024-08-15,G7005,南京,NJH,上海,SHH,10:14,10:39,00:25,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,G7255,合肥南,ENH,上海,SHH,10:20,10:47,00:27,01100,00560,00350,--,--,--,--,--,00350
2024-08-15,G7255,合肥南,ENH,上海,SHH,10:20,10:55,00:35,01180,00600,00380,--,--,--,--,--,00380
2024-08-15,G7147,安庆,AQH,上海虹桥,AOH,10:24,10:57,00:33,--,00740,00460,--,--,--,--,--,00460
2024-08-15,G7599,徐州东,UUH,苍南,CEH,10:25,10:54,00:29,01260,00620,00380,--,--,--,--,--,00380
2024-08-15,G7599,徐州东,UUH,苍南,CEH,10:25,11:16,00:51,01920,00970,00600,--,--,--,--,--,00600
2024-08-15,K737,洛阳,LYF,上海,SHH,10:27,11:34,01:07,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7431,合肥南,ENH,温州南,VRH,10:30,10:59,00:29,01450,00690,00430,--,--,--,--,--,00430
2024-08-15,G7431,合肥南,ENH,温州南,VRH,10:30,11:17,00:47,01920,00940,00590,--,--,--,--,--,00590
2024-08-15,G7107,南京,NJH,上海虹桥,AOH,10:31,11:07,00:36,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G7291,淮北,HRH,上海,SHH,10:34,11:09,00:35,01380,00720,00430,--,--,--,--,--,00430
2024-08-15,G7107,南京,NJH,上海虹桥,AOH,10:41,11:07,00:26,--,00540,00340,--,--,--,--,--,00340
2024-08-15,G7725,合肥南,ENH,上海虹桥,AOH,10:45,11:18,00:33,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,G2661,济南东,MDK,上海虹桥,AOH,10:50,11:14,00:24,01180,00650,00390,--,--,--,--,--,--
2024-08-15,G7587,徐州东,UUH,苍南,CEH,10:50,11:23,00:33,--,00740,00460,--,--,--,--,--,00460
2024-08-15,G8388,上海,SHH,上海虹桥,AOH,11:01,18:15,07:14,--,08420,05250,--,--,--,--,--,05250
2024-08-15,G8388,上海,SHH,上海虹桥,AOH,11:01,18:36,07:35,--,08810,05490,--,--,--,--,--,05490
2024-08-15,G8251,连云港,UIH,上海,SHH,11:02,11:34,00:32,--,00740,00460,--,--,--,--,--,00460
2024-08-15,Z163,拉萨,LSO,上海,SHH,11:04,12:03,00:59,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7045,南京,NJH,上海,SHH,11:07,11:39,00:32,--,00620,00380,--,--,--,--,--,00380
2024-08-15,Z375,西宁,XNO,上海,SHH,11:11,12:09,00:58,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7791,连云港,UIH,黄山北,NYH,11:13,11:43,00:30,01340,00670,00410,--,--,--,--,--,00410
2024-08-15,G7007,南京,NJH,上海,SHH,11:14,11:46,00:32,01220,00620,00380,--,--,--,--,--,00380
2024-08-15,Z39,乌鲁木齐,WAR,上海,SHH,11:17,12:15,00:58,--,--,--,01565,00905,00605,--,00145,00145
2024-08-15,G7591,宿松东,SSU,瑞安,RAH,11:19,11:54,00:35,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,Z267,呼和浩特,HHC,上海,SHH,11:24,12:21,00:57,--,--,--,01565,00905,00605,--,00145,00145
2024-08-15,G7109,南京,NJH,上海虹桥,AOH,11:25,11:59,00:34,--,00560,00350,--,--,--,--,--,00350
2024-08-15,G7511,南京南,NKH,温州南,VRH,11:29,11:52,00:23,01180,00590,00360,--,--,--,--,--,00360
2024-08-15,G7205,黄山北,NYH,上海,SHH,11:30,12:05,00:35,--,00680,00420,--,--,--,--,--,00420
2024-08-15,D121,西安,XAY,上海,SHH,11:31,12:30,00:59,--,--,00200,--,--,--,--,--,00200
2024-08-15,G7221,阜阳西,FXU,上海,SHH,11:33,12:15,00:42,01650,00830,00520,--,--,--,--,--,00520
2024-08-15,G297,济南东,MDK,上海虹桥,AOH,11:38,12:03,00:25,01260,00620,00380,--,--,--,--,--,--
2024-08-15,G7205,黄山北,NYH,上海,SHH,11:39,12:05,00:26,--,00600,00380,--,--,--,--,--,00380
2024-08-15,G7221,阜阳西,FXU,上海,SHH,11:42,12:15,00:33,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,G101,北京南,VNP,上海虹桥,AOH,11:45,12:09,00:24,01260,00620,00380,--,--,--,--,--,--
2024-08-15,Z303,乌鲁木齐,WAR,上海,SHH,11:48,12:54,01:06,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7111,南京,NJH,上海虹桥,AOH,11:50,12:24,00:34,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G7299,徐州东,UUH,上海,SHH,11:52,12:21,00:29,01380,00720,00430,--,--,--,--,--,00430
2024-08-15,G7375,合肥南,ENH,衢州,QEH,11:57,12:20,00:23,01450,00690,00430,--,--,--,--,--,00430
2024-08-15,G7375,合肥南,ENH,衢州,QEH,11:57,12:45,00:48,01880,00920,00570,--,--,--,--,--,00570
2024-08-15,G7111,南京,NJH,上海虹桥,AOH,11:59,12:24,00:25,--,00540,00340,--,--,--,--,--,00340
2024-08-15,G7071,合肥南,ENH,上海,SHH,12:00,12:28,00:28,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,K463,平顶山,PEN,上海,SHH,12:02,13:47,01:45,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7159,六安,UAH,上海虹桥,AOH,12:07,12:45,00:38,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,Z171,哈尔滨西,VAB,上海,SHH,12:11,13:14,01:03,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7595,合肥南,ENH,宁波,NGH,12:12,12:35,00:23,01260,00650,00390,--,--,--,--,--,00390
2024-08-15,G7595,合肥南,ENH,宁波,NGH,12:12,13:02,00:50,01690,00880,00530,--,--,--,--,--,00530
2024-08-15,G7009,南京,NJH,上海,SHH,12:14,12:40,00:26,01220,00620,00380,--,--,--,--,--,00380
2024-08-15,G8275,徐州东,UUH,上海,SHH,12:19,12:51,00:32,--,00680,00420,--,--,--,--,--,00420
