日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G7325,张家港,ZAU,瑞安,RAH,08:53,09:56,01:03,01530,00820,00510,--,--,--,--,--,00510
2024-08-15,G7505,南京南,NKH,宁波,NGH,08:57,09:52,00:55,--,01170,00730,--,--,--,--,--,00730
2024-08-15,D2281,南京南,NKH,深圳北,IOQ,09:00,10:06,01:06,--,00760,00470,--,--,--,--,--,00470
2024-08-15,D2289,南通,NUH,深圳北,IOQ,09:01,10:15,01:14,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G7349,南京南,NKH,温州南,VRH,09:09,10:02,00:53,02420,01170,00730,--,--,--,--,--,00730
2024-08-15,G7313,南京南,NKH,黄山北,NYH,09:16,10:29,01:13,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G1655,上海虹桥,AOH,厦门北,XKS,09:22,10:21,00:59,02190,01170,00730,--,--,--,--,--,--
2024-08-15,D2289,南通,NUH,深圳北,IOQ,09:26,10:15,00:49,--,00660,00410,--,--,--,--,--,00410
2024-08-15,G1377,常州北,ESH,昆明南,KOM,09:30,10:25,00:55,02190,01170,00730,--,--,--,--,--,--
2024-08-15,D3205,上海虹桥,AOH,厦门北,XKS,09:34,10:38,01:04,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G7319,上海,SHH,黄山北,NYH,09:35,11:00,01:25,--,01410,00890,--,--,--,--,--,00890
2024-08-15,G7313,南京南,NKH,黄山北,NYH,09:39,10:29,00:50,01530,00820,00510,--,--,--,--,--,00510
2024-08-15,D3107,上海虹桥,AOH,深圳北,IOQ,09:39,11:15,01:36,--,--,00530,02800,--,--,--,--,00530
2024-08-15,G7389,南京,NJH,衢州,QEH,09:45,10:33,00:48,--,01290,00800,--,--,--,--,--,00800
2024-08-15,G1347,上海虹桥,AOH,长沙南,CWQ,09:50,10:49,00:59,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7461,连云港,UIH,苍南,CEH,09:57,10:53,00:56,02630,01400,00870,--,--,--,--,--,00870
