日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G2942,深圳北,IOQ,成都东,ICW,07:04,14:47,07:43,24695,11685,07425,--,--,--,--,--,07425
2024-08-15,G2964,香港西九龙,XJA,成都东,ICW,10:29,18:23,07:54,21225,11565,07345,--,--,--,--,--,--
2024-08-15,Z586,深圳东,BJQ,成都西,CMW,20:58,18:42,21:44,--,--,--,--,06610,03700,--,02170,02170
