日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G6094,深圳北,IOQ,邵阳,SYQ,08:34,09:10,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C8022,深圳,SZQ,广州白云,GBA,08:38,10:20,01:42,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8022,深圳,SZQ,广州白云,GBA,08:38,10:35,01:57,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8022,深圳,SZQ,广州白云,GBA,08:38,09:45,01:07,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C8022,深圳,SZQ,广州白云,GBA,08:38,10:06,01:28,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6346,潮汕,CBQ,广州南,IZQ,08:39,09:19,00:40,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6582,香港西九龙,XJA,广州南,IZQ,08:45,09:23,00:38,--,00995,00745,--,--,--,--,--,--
2024-08-15,G6206,深圳北,IOQ,广州南,IZQ,08:50,09:27,00:37,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6080,香港西九龙,XJA,张家界西,JXA,08:55,09:31,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6034,深圳北,IOQ,洞口,DKA,08:59,09:39,00:40,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G3732,深圳北,IOQ,贵阳北,KQW,09:04,09:35,00:31,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6004,汕头,OTQ,长沙南,CWQ,09:10,09:46,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7026,深圳,SZQ,广州东,GGQ,09:10,10:26,01:16,02090,00995,00795,--,--,--,--,--,00795
2024-08-15,G6142,深圳坪山,IFQ,岳阳东,YIQ,09:15,09:51,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G822,深圳北,IOQ,西安北,EAY,09:20,09:56,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7034,深圳,SZQ,广州东,GGQ,24:00,24:00,99:59,--,--,--,--,--,--,--,--,--
2024-08-15,G342,深圳北,IOQ,石家庄,SJP,09:30,10:06,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C6814,潮汕,CBQ,广州东,GGQ,09:30,10:44,01:14,--,00970,00790,--,--,--,--,--,00790
2024-08-15,G6510,香港西九龙,XJA,广州南,IZQ,09:35,10:12,00:37,01995,00995,00745,--,--,--,--,--,--
2024-08-15,Z230,深圳东,BJQ,西宁,XNO,09:35,11:06,01:31,--,--,--,--,00865,00695,--,00235,00235
2024-08-15,G826,深圳北,IOQ,西安北,EAY,09:40,10:17,00:37,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C8026,深圳,SZQ,广州白云,GBA,09:42,11:24,01:42,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8026,深圳,SZQ,广州白云,GBA,09:42,11:37,01:55,--,00995,00795,--,--,--,--,--,00795
